Class Two,Amar Bangla Boi_Class Two,Class-2 Bangla-Lesson 11- ট্রেন,VIDEO,ট্রেন,ট্রেন সম্পর্কে মজার একটি কবিতা,Class-2 Bangla-Lesson 11- ট্রেন.jpg,Class-2 Bangla-Lesson 11- ট্রেন.mp4,Yes,319,Train,আমার বাংলা বই_দ্বিতীয় শ্রেণি,Train,ট্রেন
Class Two,Amar Bangla Boi_Class Two,Class-2 Bangla-Lesson 12- দুখুর ছেলে বেলা,VIDEO,দুখুর ছেলে বেলা,কবি কাজী নজরুল ইসলাম-এর ছেলেবেলা সম্পর্কে একটি ছোটগল্প,Class-2 Bangla-Lesson 12- দুখুর ছেলে বেলা.jpg,Class-2 Bangla-Lesson 12- দুখুর ছেলে বেলা.mp4,Yes,320,Dukhu's Childhood,আমার বাংলা বই_দ্বিতীয় শ্রেণি,Dukhu's Childhood,দুখুর ছেলে বেলা
Class Two,Amar Bangla Boi_Class Two,Class-2 Bangla-Lesson 13- প্রার্থনা,VIDEO,প্রার্থনা,সৃষ্টিকর্তার প্রতি প্রার্থনা এবং বন্দনা সম্পর্কে একটি কবিতা,Class-2 Bangla-Lesson 13- প্রার্থনা.jpg,Class-2 Bangla-Lesson 13- প্রার্থনা.mp4,Yes,321,Prayer,আমার বাংলা বই_দ্বিতীয় শ্রেণি,Prayer,প্রার্থনা
Class Two,Amar Bangla Boi_Class Two,Class-2 Bangla-Lesson 14- খামার বাড়ির পশুপাখি,VIDEO,খামার বাড়ির পশুপাখি,খামার এবং খামারের বিভিন্ন পশুপাখির পরিচিতি সম্পর্কে একটি ছোটগল্প,Class-2 Bangla-Lesson 14- খামার বাড়ির পশুপাখি.jpg,Class-2 Bangla-Lesson 14- খামার বাড়ির পশুপাখি.mp4,Yes,322,Farm Animals,আমার বাংলা বই_দ্বিতীয় শ্রেণি,Farm Animals,খামার বাড়ির পশুপাখি
Class Two,Amar Bangla Boi_Class Two,Class-2 Bangla-Lesson 15- ছয় ঋতুর দেশ-,VIDEO,ছয় ঋতুর দেশ,আমাদের দেশের ছয়টি ঋতুর কারণে ভিন্ন ভিন্ন প্রকৃতি ও পরিবেশ সম্পর্কে জানা যাবে,Class-2 Bangla-Lesson 15- ছয় ঋতুর দেশ.jpg,Class-2 Bangla-Lesson 15- ছয় ঋতুর দেশ.mp4,Yes,323,A Country of Six Seasons,আমার বাংলা বই_দ্বিতীয় শ্রেণি,A Country of Six Seasons,ছয় ঋতুর দেশ
Class Two,Amar Bangla Boi_Class Two,Bangla_Class-2_মুক্তিযুদ্ধের সোনালি পাতা_Episode-16,VIDEO,মুক্তিযুদ্ধের একটি সোনালি পাতা,বাংলাদেশের মুক্তিযুদ্ধ চলাকালে একটি সোনালি ঘটনার বিস্তারিত বলা আছে এই গল্পে,Class-2 Bangla-Lesson 16 মুক্তিযুদ্ধের সোনালি পাতা.jpg,Class-2 Bangla-Lesson 16 মুক্তিযুদ্ধের সোনালি পাতা.mp4,Yes,324,The FGolden Page of Liberation War,আমার বাংলা বই_দ্বিতীয় শ্রেণি,The FGolden Page of Liberation War,মুক্তিযুদ্ধের একটি সোনালি পাতা
Class Two,Amar Bangla Boi_Class Two,Bangla_Class-2_কাজের আনন্দ_Episode-17,VIDEO,কাজের আনন্দ,কাজ করার আনন্দ নিয়ে মজার একটি শিশুতোষ ছড়া,Class-2 Bangla-Lesson-17 কাজের আনন্দ.jpg,Class-2 Bangla-Lesson-17 কাজের আনন্দ.mp4,Yes,325,The Joy of Work,আমার বাংলা বই_দ্বিতীয় শ্রেণি,The Joy of Work,কাজের আনন্দ
Class Two,Amar Bangla Boi_Class Two,Class-2 Bangla-Lesson 18 সবাই মিলে করি কাজ,VIDEO,সবাই মিলে করি কাজ,একটি কাজ একা করার চেয়ে সবাই মিলে করার উপকারিতা এবং প্রয়োজনীয়তা সম্পর্কে একটি ছোটগল্প,Class-2 Bangla-Lesson-18 সবাই মিলে করি কাজ.jpg,Class-2 Bangla-Lesson-18 সবাই মিলে করি কাজ.mp4,Yes,326,LEt's Work Together,আমার বাংলা বই_দ্বিতীয় শ্রেণি,LEt's Work Together,সবাই মিলে করি কাজ
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 1- আমার পরিচয় (আমার নাম…দেশের),AUDIO,আমার পরিচয়,শোনা: ৩.১.১. – পরিচয়মূলক কথোপকথন  শুনে বুঝতে পারবে বলা: ৩.১.১. – সহপাঠীদের সাথে প্রমিত উচ্চারণে কথা বলতে পারবে,Bangla_Class 2-EP 1- আমার পরিচয়.jpg ,Bangla_Class 2-EP 1- আমার পরিচয়.mp3,Yes,327,My Identity,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,My Identity,আমার পরিচয়
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 2- আমাদের দেশ (আমাদের দেশ…মেঘের ছায়ায়),AUDIO,আমাদের দেশ,শোনা: ২.২.১. - কবিতা শুনে বুঝতে পারবে। বলা: ২.১.২ – পাঠ্য বই এর কবিতা আবৃত্তি করতে পারবে।,Bangla_Class 2-EP 2- আমাদের দেশ.jpg ,Bangla_Class 2-EP 2- আমাদের দেশ.mp3,Yes,328,Our Country,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Our Country,আমাদের দেশ
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 3- আমাদের দেশ (রাখাল বাজায় বাঁশি…গান আর গান),AUDIO,আমাদের দেশ,শোনা: ২.২.১. - কবিতা শুনে বুঝতে পারবে। বলা: ২.১.২ – পাঠ্য বই এর কবিতা আবৃত্তি করতে পারবে।,Bangla_Class 2-EP 3- আমাদের দেশ.jpg ,Bangla_Class 2-EP 3- আমাদের দেশ.mp3,Yes,329,Our Country,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Our Country,আমাদের দেশ
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 4- ছবির গল্প, সুন্দরবন (আমি খুব খুশি…… আরও কুমির আছে।),AUDIO,ছবির গল্প, সুন্দরবন,শোনা: ১.৩,১- নির্দেশনা শুনে পালন করতে পারবে।          ১.৩,৩- প্রশ্ন শুনে বুঝতে পারবে।  বলা: ২.৩,১-  ছবি দেখে বাক্য বলতে পারবে। ,Bangla_Class 2-EP 4- ছবির গল্প, সুন্দরবন.jpg ,Bangla_Class 2-EP 4- ছবির গল্প, সুন্দরবন.mp3,Yes,330,The Sundarbans: A Picturesque Forest,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,The Sundarbans: A Picturesque Forest,ছবির গল্পঃ সুন্দরবন 
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 5- ছবির গল্প, সুন্দরবন (নৌকা ভেসে চলেছে …………… করে দেয়। ),AUDIO,ছবির গল্প, সুন্দরবন,শোনাঃ ১.৩.১ নির্দেশনা শুনে পালন করতে পারবে। বলাঃ ২.৩.১ ছবি দেখে বাক্য বলতে পারবে ২.৪.১ নিজের ভাষায় গল্প বলতে পারবে। ,Bangla_Class 2-EP 5- ছবির গল্প, সুন্দরবন.jpg ,Bangla_Class 2-EP 5- ছবির গল্প, সুন্দরবন.mp3,Yes,331,The Sundarbans: A Picturesque Forest,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,The Sundarbans: A Picturesque Forest,ছবির গল্পঃ সুন্দরবন 
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 6- ছবির গল্প, সুন্দরবন (অমির ইচ্ছা………বিদায় জানালাম ),AUDIO,ছবির গল্প, সুন্দরবন,শোনাঃ ১.৩.১ নির্দেশনা শুনে পালন করতে পারবে। বলাঃ ২.৩.১ ছবি দেখে বাক্য বলতে পারবে ২.৪.১ নিজের ভাষায় গল্প বলতে পারবে। ,Bangla_Class 2-EP 6- ছবির গল্প, সুন্দরবন.jpg ,Bangla_Class 2-EP 6- ছবির গল্প, সুন্দরবন.mp3,Yes,332,The Sundarbans: A Picturesque Forest,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,The Sundarbans: A Picturesque Forest,ছবির গল্পঃ সুন্দরবন 
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 7- শীতের সকাল (শীতের সকাল………খুব শীত করত),AUDIO,শীতের সকাল,শোনা:  ১.৩.১ নির্দেশনা শুনে পালন করতে পারবে। ১.২.১ পাঠের অর্ন্তগত ছোট ছোট বাক্য শুনে বুঝতে পারবে। বলা:  ১.১.২ বাক্যস্থিত শব্দে ব্যবহৃত যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধ ভাবে বলতে পারবে। পড়া: ১.৪.২ পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে। ,Bangla_Class 2-EP 7- শীতের সকাল.jpg ,Bangla_Class 2-EP 7- শীতের সকাল.mp3,Yes,333,A Winter Morning,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,A Winter Morning,শীতের সকাল
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 8- শীতের সকাল (তা হলেই বোঝ……মজাই আলাদা),AUDIO,শীতের সকাল,শোনা:  ১.৩.১ নির্দেশনা শুনে পালন করতে পারবে। বলা:  ১.১.২ বাক্যস্থিত শব্দে ব্যবহৃত যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধ ভাবে বলতে পারবে। পড়া: ২.৫.২ কথোপকোথন আকারে লেখা বিষয় পড়ে বুঝতে পারবে।,Bangla_Class 2-EP 8- শীতের সকাল.jpg ,Bangla_Class 2-EP 8- শীতের সকাল.mp3,Yes,334,A Winter Morning,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,A Winter Morning,শীতের সকাল
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 9- শীতের সকাল (আর কিছু ………… জড়িয়ে ধরল ),AUDIO,শীতের সকাল,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.২.১:পাঠের অন্তর্গত ছোট ছোট বাক্য শুনে বুঝতে পারবে।  বলা : ১.৩.২ : কোন বিষয়ে প্রশ্ন করতে ও উত্তর দিতে পারবে ।            ২.৫.১ : কথোপকথনে অংশ নিতে পারবে ।                                     ,Bangla_Class 2-EP 9- শীতের সকাল.jpg ,Bangla_Class 2-EP 9- শীতের সকাল.mp3,Yes,335,A Winter Morning,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,A Winter Morning,শীতের সকাল
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 10-জলপরি ও কাঠুরে (এক বনে বাস…আমি দেখছি),AUDIO, জলপরি ও কাঠুরে ,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.১.১:শব্দে ব্যবহ্নত বাংলা যুক্তবর্ণেরও ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে  পারবে।  বলা : ১.৪.১ : পাঠ্যপুস্তকের শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে        ১.৪.১ : পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে ।                                     ,Bangla_Class 2-EP 10-জলপরি ও কাঠুরে.jpg ,Bangla_Class 2-EP 10-জলপরি ও কাঠুরে.mp3,Yes,336,Mermaid and Woodsman,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Mermaid and Woodsman,জলপরি ও কাঠুরে
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 11-জলপরি ও কাঠুরে (জলপরি আবার নদীতে ডুব দিল…কাটতে লাগল সুখে),AUDIO, জলপরি ও কাঠুরে ,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.১.১: প্রশ্ন শুনে বুঝতে পারবে।  বলা : ১.৪.১ : কোন বিষয়ে প্রশ্ন করতে ও প্রশ্নের ঊত্তর দিতে পারবে        ১.৪.১ : পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে ।                                     ,Bangla_Class 2-EP 11-জলপরি ও কাঠুরে.jpg ,Bangla_Class 2-EP 11-জলপরি ও কাঠুরে.mp3,Yes,337,Mermaid and Woodsman,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Mermaid and Woodsman,জলপরি ও কাঠুরে
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 12-জলপরি ও কাঠুরে (এই ঘটনা শুনে……কুড়ালটাও হারালাম),AUDIO, জলপরি ও কাঠুরে ,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.১.১: প্রশ্ন শুনে বুঝতে পারবে।  বলা : ১.৪.১ : শব্দে ব্যবহ্নত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে        ১.৪.১ : পাঠ্যপুস্তকের শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে ।       ,Bangla_Class 2-EP 12-জলপরি ও কাঠুরে.jpg ,Bangla_Class 2-EP 12-জলপরি ও কাঠুরে.mp3,Yes,338,Mermaid and Woodsman,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Mermaid and Woodsman,জলপরি ও কাঠুরে
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 13- দাদীর হাতের মজার পিঠা (বাংলাদেশের শীতকালে…মজাই আলাদা),AUDIO,দাদীর হাতের মজার পিঠা,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.১.১: প্রশ্ন শুনে বুঝতে পারবে।  বলা : ১.১.২ : বাক্যস্থিত শব্দে ব্যবহ্নত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে        ১.৪.১ : পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে ।   ,Bangla_Class 2-EP 13- দাদীর হাতের মজার পিঠা.jpg ,Bangla_Class 2-EP 13- দাদীর হাতের মজার পিঠা.mp3,Yes,339,Delicious Cakes By Grandma,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Delicious Cakes By Grandma,দাদির হাতের মজার পিঠা
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 14- দাদীর হাতের মজার পিঠা (শীতের ছুটিতে…হলো পিঠা),AUDIO,দাদীর হাতের মজার পিঠা,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.১.১: প্রশ্ন শুনে বুঝতে পারবে।  বলা : ১.১.২ : শব্দে ব্যবহ্নত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে ১.৩.১: যুক্তব্যঞ্জন পড়তে পারবে।        ১.৪.১ : পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে ।   ,Bangla_Class 2-EP 14- দাদীর হাতের মজার পিঠা.jpg ,Bangla_Class 2-EP 14- দাদীর হাতের মজার পিঠা.mp3,Yes,340,Delicious Cakes By Grandma,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Delicious Cakes By Grandma,দাদির হাতের মজার পিঠা
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 15- দাদীর হাতের মজার পিঠা (এর মধ্যে…পিঠার জন্য বিখ্যাত),AUDIO,দাদীর হাতের মজার পিঠা,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.১.১: প্রশ্ন শুনে বুঝতে পারবে।  বলা : ১.১.২ : শব্দে ব্যবহ্নত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে ১.৩.১: যুক্তব্যঞ্জন পড়তে পারবে।        ১.৪.১ : পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে ।   ,Bangla_Class 2-EP 15- দাদীর হাতের মজার পিঠা.jpg ,Bangla_Class 2-EP 15- দাদীর হাতের মজার পিঠা.mp3,Yes,341,Delicious Cakes By Grandma,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Delicious Cakes By Grandma,দাদির হাতের মজার পিঠা
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 16- ট্রেন (ঝক ঝকাঝক…পেরুলেই বন),AUDIO, ট্রেন,শোনা : ২.১.১ কবিতা শুনে বুঝতে পারবে   বলা :  ২.১.১ পাঠ্যবইয়ের কবিতা আবৃতি করতে পারবে। ২.২.২ কবিতা বিষয়ে প্রশ্নের উত্তর বলতে পারবে পড়াঃ ১.৩.১: যুক্তব্যঞ্জন পড়তে পারবে।        ১.৪.১ : পাঠ্যপুস্তকের শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে ।     ,Bangla_Class 2-EP 16- ট্রেন.jpg ,Bangla_Class 2-EP 16- ট্রেন.mp3,Yes,342,Train,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Train,ট্রেন
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 17- ট্রেন (পুলের উপর…কেটে যায় বেশ),AUDIO, ট্রেন,শোনা : ২.১.১ কবিতা শুনে বুঝতে পারবে   বলা :  ২.১.১ পাঠ্যবইয়ের কবিতা আবৃতি করতে পারবে। পড়াঃ ১.৩.১: প্রমিত উচ্চারণে কবিতা আবৃতি করতে পারবে।        ১.৪.১ : পাঠ্যপুস্তকের শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে ।     ,Bangla_Class 2-EP 17- ট্রেন.jpg ,Bangla_Class 2-EP 17- ট্রেন.mp3,Yes,343,Train,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Train,ট্রেন
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 18- ট্রেন (থামবে হঠাৎ গাড়ি…ঝক ঝকাঝক ঝক),AUDIO, ট্রেন,শোনা : ২.১.২ কবিতা শুনে বুঝতে পারবে   বলা :  ২.১.২ পাঠ্যবইয়ের কবিতা আবৃতি করতে পারবে। ২.১.২ কবিতার বিষয়ে প্রশ্নের ঊত্তর বলতে পারবে। পড়াঃ ১.৩.১: যুক্তব্যঞ্জন পড়তে পারবে।        ২.১.২ :  প্রমিত উচ্চারণে কবিতা পড়তে পারবে ।      ,Bangla_Class 2-EP 18- ট্রেন.jpg ,Bangla_Class 2-EP 18- ট্রেন.mp3,Yes,344,Train,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Train,ট্রেন
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 19- প্রার্থনা (তুলি দুই হাত…তোমার দান),AUDIO,প্রার্থনা,শোনা : ১.১.১ বাক্যে ও শব্দে ব্যবহৃত বাংলা যুক্তবর্ণের ধ্বনি শুনে মনে রাখতে পারবে  ২.১.২ কবিতা শুনে বুঝতে পারবে  ১.৩.৩ প্রশ্ন শুনে বুঝতে পারবে    বলা :  ২.১.২ পাঠ্যবইয়ের কবিতা আবৃতি করতে পারবে। ১.১.২ বাক্যস্থিত শব্দে ব্যবহৃত যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে  পড়াঃ ২.২.২ :  প্রমিত উচ্চারণে কবিতা আবৃতি করতে পারবে ।      ,Bangla_Class 2-EP 19- প্রার্থনা.jpg ,Bangla_Class 2-EP 19- প্রার্থনা.mp3,Yes,345,Prayer,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Prayer,প্রার্থনা
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 20- প্রার্থনা (মাতা পিতা…দিয়াছ প্রাণ),AUDIO,প্রার্থনা,শোনা : ২.১.২ কবিতা শুনে বুঝতে পারবে  ১.৩.৩ প্রশ্ন শুনে বুঝতে পারবে    বলা :  ১.১.২ বাক্যস্থিত শব্দে ব্যবহৃত যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে  ২.১.২ পাঠ্যবইয়ের কবিতা আবৃতি করতে পারবে। পড়াঃ ১.৩.১: যুক্তব্যঞ্জন পড়তে পারবে।        ২.১.২ :  প্রমিত উচ্চারণে কবিতা পড়তে পারবে ।        ,Bangla_Class 2-EP 20- প্রার্থনা.jpg ,Bangla_Class 2-EP 20- প্রার্থনা.mp3,Yes,346,Prayer,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Prayer,প্রার্থনা
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 21- প্রার্থনা (তাই যেন মোরা…গেয়ে যাই এই গান),AUDIO,প্রার্থনা,শোনা : ২.১.২ কবিতা শুনে বুঝতে পারবে  ১.৩.৩ প্রশ্ন শুনে বুঝতে পারবে    বলা : ২.১.২ পাঠ্যবইয়ের কবিতা আবৃতি করতে পারবে। পড়াঃ ২.১.২ :  প্রমিত উচ্চারণে কবিতা পড়তে পারবে ।    লেখাঃ ১.৫.১ পাঠ্যে ব্যবহৃত শব্দ দিয়ে বাক্য লিখতে পারবে      ,Bangla_Class 2-EP 21- প্রার্থনা.jpg ,Bangla_Class 2-EP 21- প্রার্থনা.mp3,Yes,347,Prayer,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Prayer,প্রার্থনা
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 22-খামার বাড়ির পশুপাখি (গ্রামের নাম…ভুসি খায়),AUDIO,খামার বাড়ির পশুপাখি,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে।           ১.২.১: পাঠের অন্তর্গত ছোট ছোট বাক্য শুনে বুঝতে পারবে।  বলা : ১.১.২ : বাক্যস্থিত শব্দে ব্যবহৃত যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে।        ১.৪.১ : পাঠ্যপুস্তকের শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে ।                                     ,Bangla_Class 2-EP 22-খামার বাড়ির পশুপাখি.jpg ,Bangla_Class 2-EP 22-খামার বাড়ির পশুপাখি.mp3,Yes,348,Farm Animals,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Farm Animals,খামার বাড়ির পশুপাখি
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 23-খামার বাড়ির পশুপাখি (গনি মিয়া থেকে…উড়াউড়ি করে),AUDIO,খামার বাড়ির পশুপাখি,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে। ১.৩.৩ প্রশ্ন শুনে বুঝতে পারবে           বলা : ১.১.২ : বাক্যস্থিত শব্দে ব্যবহৃত যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে।       পড়াঃ  ১.৫.১ : দাঁড়ি, বিরাম চিহ্ন চিনে বাক্য পড়তে পারবে ।                                     ,Bangla_Class 2-EP 23-খামার বাড়ির পশুপাখি.jpg ,Bangla_Class 2-EP 23-খামার বাড়ির পশুপাখি.mp3,Yes,349,Farm Animals,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Farm Animals,খামার বাড়ির পশুপাখি
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 24-খামার বাড়ির পশুপাখি (পাশেই পরান বাবুর…টাকা আয় করেন),AUDIO,খামার বাড়ির পশুপাখি,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে। ১.৩.৩ প্রশ্ন শুনে বুঝতে পারবে           বলা : ১.১.১ : শব্দে ব্যবহৃত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে।       পড়াঃ  ১.৪.১ পাঠ্যপুস্তকের শব্দ শুদ্ধ উচ্চারণে পড়তে পারবে  ১.৫.১ : দাঁড়ি, বিরাম চিহ্ন চিনে বাক্য পড়তে পারবে ।                                     ,Bangla_Class 2-EP 24-খামার বাড়ির পশুপাখি.jpg ,Bangla_Class 2-EP 24-খামার বাড়ির পশুপাখি.mp3,Yes,350,Farm Animals,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Farm Animals,খামার বাড়ির পশুপাখি
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 25-খামার বাড়ির পশুপাখি (মতিবিবি একটা…তাড়া করে শিয়ালকে),AUDIO,খামার বাড়ির পশুপাখি,শোনা : ১.৩.১: নির্দেশনা শুনে পালন করতে পারবে। ১.৩.৩ প্রশ্ন শুনে বুঝতে পারবে           বলা : ১.১.১ : শব্দে ব্যবহৃত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে।       পড়াঃ ১.৩.১: যুক্তব্যঞ্জন পড়তে পারবে। ১.৫.১ পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে । ,Bangla_Class 2-EP 25-খামার বাড়ির পশুপাখি.jpg ,Bangla_Class 2-EP 25-খামার বাড়ির পশুপাখি.mp3,Yes,351,Farm Animals,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Farm Animals,খামার বাড়ির পশুপাখি
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 26-খামার বাড়ির পশুপাখি (মুরগির খামারের…খুব ভালো লাগে),AUDIO,খামার বাড়ির পশুপাখি,শোনা : ১.৩.১: পাঠের অন্তর্গত ছোট ছোট বাক্য শুনে বুঝতে পারবে। ১.৩.৩ প্রশ্ন শুনে বুঝতে পারবে           বলা : ১.১.১ : শব্দে ব্যবহৃত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে। ১.৪.২ পাঠ্যপুস্তকের বাক্য প্রমিত উচ্চারণে পড়তে পারবে । ,Bangla_Class 2-EP 26-খামার বাড়ির পশুপাখি.jpg ,Bangla_Class 2-EP 26-খামার বাড়ির পশুপাখি.mp3,Yes,352,Farm Animals,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Farm Animals,খামার বাড়ির পশুপাখি
Class Two,Amar Bangla Boi (Class Two)_Radio,Bangla_Class 2-EP 27-মুক্তিযুদ্ধের সোনালি পাতা (১৯৭১ সাল…পাকিস্তানি শত্রুসেনারা),AUDIO,মুক্তিযুদ্ধের সোনালি পাতা,শোনা : ১.১.১ বাক্য ও শব্দে ব্যবহৃত বাংলা যুক্তবর্ণের ধ্বনি শুনে মনে রাখতে পারবে ১.২.১: পাঠের অন্তর্গত ছোট ছোট বাক্য শুনে বুঝতে পারবে।         বলা : ১.১.১ : বাক্যস্থিত শব্দে ব্যবহৃত বাংলা যুক্তবর্ণের ধ্বনি স্পষ্ট ও শুদ্ধভাবে বলতে পারবে। ২.৪.২ গল্প সম্পর্কে প্রশ্নের উত্তর দিতে পারবে      পড়াঃ ১.৩.১: যুক্তব্যঞ্জন পড়তে পারবে।,Bangla_Class 2-EP 27-মুক্তিযুদ্ধের সোনালি পাতা.jpg ,Bangla_Class 2-EP 27-মুক্তিযুদ্ধের সোনালি পাতা.mp3,Yes,353,Golden Page of Liberation War,আমার বাংলা বই (দ্বিতীয় শ্রেণি)_রেডিও,Golden Page of Liberation War,মুক্তিযুদ্ধের সোনালি পাতা
